"","date","county","state","fips","cases","deaths"
"192","2020-04-11","Rockingham","Virginia",51165,44,0
"193","2020-04-11","Shenandoah","Virginia",51171,16,1
"194","2020-04-11","Staunton city","Virginia",51790,1,0
"195","2020-04-11","Waynesboro city","Virginia",51820,5,0
"196","2020-04-11","Winchester city","Virginia",51840,19,0
"197","2020-04-12","Alleghany","Virginia",51005,4,0
"198","2020-04-12","Augusta","Virginia",51015,17,0
"199","2020-04-12","Buena Vista city","Virginia",51530,4,0
"200","2020-04-12","Frederick","Virginia",51069,65,0
"201","2020-04-12","Harrisonburg city","Virginia",51660,81,0
"202","2020-04-12","Lexington city","Virginia",51678,3,0
"203","2020-04-12","Page","Virginia",51139,6,0
"204","2020-04-12","Rockbridge","Virginia",51163,3,0
"205","2020-04-12","Rockingham","Virginia",51165,43,0
"206","2020-04-12","Shenandoah","Virginia",51171,17,1
"207","2020-04-12","Staunton city","Virginia",51790,1,0
"208","2020-04-12","Waynesboro city","Virginia",51820,5,0
"209","2020-04-12","Winchester city","Virginia",51840,19,0
"210","2020-04-13","Alleghany","Virginia",51005,4,0
"211","2020-04-13","Augusta","Virginia",51015,17,0
"212","2020-04-13","Buena Vista city","Virginia",51530,4,0
"213","2020-04-13","Frederick","Virginia",51069,66,0
"214","2020-04-13","Harrisonburg city","Virginia",51660,87,0
"215","2020-04-13","Lexington city","Virginia",51678,3,0
"216","2020-04-13","Page","Virginia",51139,6,0
"217","2020-04-13","Rockbridge","Virginia",51163,3,0
"218","2020-04-13","Rockingham","Virginia",51165,49,0
"219","2020-04-13","Shenandoah","Virginia",51171,17,1
"220","2020-04-13","Staunton city","Virginia",51790,2,0
"221","2020-04-13","Waynesboro city","Virginia",51820,6,0
"222","2020-04-13","Winchester city","Virginia",51840,20,0
"223","2020-04-14","Alleghany","Virginia",51005,4,0
"224","2020-04-14","Augusta","Virginia",51015,17,0
"225","2020-04-14","Buena Vista city","Virginia",51530,4,0
"226","2020-04-14","Frederick","Virginia",51069,71,0
"227","2020-04-14","Harrisonburg city","Virginia",51660,95,0
"228","2020-04-14","Lexington city","Virginia",51678,3,0
"229","2020-04-14","Page","Virginia",51139,6,0
"230","2020-04-14","Rockbridge","Virginia",51163,3,0
"231","2020-04-14","Rockingham","Virginia",51165,56,0
"232","2020-04-14","Shenandoah","Virginia",51171,23,1
"233","2020-04-14","Staunton city","Virginia",51790,2,0
"234","2020-04-14","Waynesboro city","Virginia",51820,6,0
"235","2020-04-14","Winchester city","Virginia",51840,20,0
"236","2020-04-15","Alleghany","Virginia",51005,4,0
"237","2020-04-15","Augusta","Virginia",51015,18,0
"238","2020-04-15","Buena Vista city","Virginia",51530,4,0
"239","2020-04-15","Frederick","Virginia",51069,73,0
"240","2020-04-15","Harrisonburg city","Virginia",51660,101,0
"241","2020-04-15","Lexington city","Virginia",51678,3,0
"242","2020-04-15","Page","Virginia",51139,6,0
"243","2020-04-15","Rockbridge","Virginia",51163,3,0
"244","2020-04-15","Rockingham","Virginia",51165,67,0
"245","2020-04-15","Shenandoah","Virginia",51171,27,1
"246","2020-04-15","Staunton city","Virginia",51790,2,0
"247","2020-04-15","Waynesboro city","Virginia",51820,6,0
"248","2020-04-15","Winchester city","Virginia",51840,21,0
"249","2020-04-16","Alleghany","Virginia",51005,4,0
"250","2020-04-16","Augusta","Virginia",51015,19,0
"251","2020-04-16","Buena Vista city","Virginia",51530,4,0
"252","2020-04-16","Frederick","Virginia",51069,72,0
"253","2020-04-16","Harrisonburg city","Virginia",51660,119,0
"254","2020-04-16","Lexington city","Virginia",51678,3,0
"255","2020-04-16","Page","Virginia",51139,7,0
"256","2020-04-16","Rockbridge","Virginia",51163,3,0
"257","2020-04-16","Rockingham","Virginia",51165,69,0
"258","2020-04-16","Shenandoah","Virginia",51171,28,1
"259","2020-04-16","Staunton city","Virginia",51790,3,0
"260","2020-04-16","Waynesboro city","Virginia",51820,6,0
"261","2020-04-16","Winchester city","Virginia",51840,21,0
"262","2020-04-17","Alleghany","Virginia",51005,4,0
"263","2020-04-17","Augusta","Virginia",51015,19,0
"264","2020-04-17","Buena Vista city","Virginia",51530,5,0
"265","2020-04-17","Frederick","Virginia",51069,76,0
"266","2020-04-17","Harrisonburg city","Virginia",51660,214,0
"267","2020-04-17","Lexington city","Virginia",51678,3,0
"268","2020-04-17","Page","Virginia",51139,10,0
"269","2020-04-17","Rockbridge","Virginia",51163,5,0
"270","2020-04-17","Rockingham","Virginia",51165,83,0
"271","2020-04-17","Shenandoah","Virginia",51171,33,1
"272","2020-04-17","Staunton city","Virginia",51790,4,0
"273","2020-04-17","Waynesboro city","Virginia",51820,7,0
"274","2020-04-17","Winchester city","Virginia",51840,22,0
"275","2020-04-18","Alleghany","Virginia",51005,4,0
"276","2020-04-18","Augusta","Virginia",51015,22,0
"277","2020-04-18","Buena Vista city","Virginia",51530,5,0
"278","2020-04-18","Frederick","Virginia",51069,81,0
"279","2020-04-18","Harrisonburg city","Virginia",51660,233,0
"280","2020-04-18","Lexington city","Virginia",51678,3,0
"281","2020-04-18","Page","Virginia",51139,13,0
"282","2020-04-18","Rockbridge","Virginia",51163,5,0
"283","2020-04-18","Rockingham","Virginia",51165,100,0
"284","2020-04-18","Shenandoah","Virginia",51171,39,1
"285","2020-04-18","Staunton city","Virginia",51790,5,0
"286","2020-04-18","Waynesboro city","Virginia",51820,7,0
"287","2020-04-18","Winchester city","Virginia",51840,25,0
"288","2020-04-19","Alleghany","Virginia",51005,5,0
"289","2020-04-19","Augusta","Virginia",51015,22,0
"290","2020-04-19","Buena Vista city","Virginia",51530,5,0
"291","2020-04-19","Frederick","Virginia",51069,81,0
"292","2020-04-19","Harrisonburg city","Virginia",51660,236,0
"293","2020-04-19","Lexington city","Virginia",51678,3,0
"294","2020-04-19","Page","Virginia",51139,13,0
"295","2020-04-19","Rockbridge","Virginia",51163,5,0
"296","2020-04-19","Rockingham","Virginia",51165,100,0
"297","2020-04-19","Shenandoah","Virginia",51171,39,1
"298","2020-04-19","Staunton city","Virginia",51790,5,0
"299","2020-04-19","Waynesboro city","Virginia",51820,7,0
"300","2020-04-19","Winchester city","Virginia",51840,25,0
"301","2020-04-20","Alleghany","Virginia",51005,5,0
"302","2020-04-20","Augusta","Virginia",51015,24,0
"303","2020-04-20","Buena Vista city","Virginia",51530,5,0
"304","2020-04-20","Frederick","Virginia",51069,81,0
"305","2020-04-20","Harrisonburg city","Virginia",51660,252,0
"306","2020-04-20","Lexington city","Virginia",51678,3,0
"307","2020-04-20","Page","Virginia",51139,14,0
"308","2020-04-20","Rockbridge","Virginia",51163,5,0
"309","2020-04-20","Rockingham","Virginia",51165,106,0
"310","2020-04-20","Shenandoah","Virginia",51171,41,1
"311","2020-04-20","Staunton city","Virginia",51790,8,0
"312","2020-04-20","Waynesboro city","Virginia",51820,8,0
"313","2020-04-20","Winchester city","Virginia",51840,25,0
"314","2020-04-21","Alleghany","Virginia",51005,5,0
"315","2020-04-21","Augusta","Virginia",51015,28,0
"316","2020-04-21","Buena Vista city","Virginia",51530,5,0
"317","2020-04-21","Frederick","Virginia",51069,83,0
"318","2020-04-21","Harrisonburg city","Virginia",51660,264,0
"319","2020-04-21","Lexington city","Virginia",51678,3,0
"320","2020-04-21","Page","Virginia",51139,14,0
"321","2020-04-21","Rockbridge","Virginia",51163,5,0
"322","2020-04-21","Rockingham","Virginia",51165,122,1
"323","2020-04-21","Shenandoah","Virginia",51171,45,1
