"","date","county","state","fips","cases","deaths"
"394","2020-05-01","Russell","Virginia",51167,4,0
"395","2020-05-01","Scott","Virginia",51169,7,1
"396","2020-05-01","Smyth","Virginia",51173,13,0
"397","2020-05-01","Tazewell","Virginia",51185,6,0
"398","2020-05-01","Washington","Virginia",51191,38,3
"399","2020-05-01","Wise","Virginia",51195,22,1
"400","2020-05-01","Wythe","Virginia",51197,11,1
"401","2020-05-02","Bristol city","Virginia",51520,1,0
"402","2020-05-02","Buchanan","Virginia",51027,16,0
"403","2020-05-02","Carroll","Virginia",51035,13,0
"404","2020-05-02","Galax city","Virginia",51640,10,0
"405","2020-05-02","Grayson","Virginia",51077,2,0
"406","2020-05-02","Lee","Virginia",51105,10,0
"407","2020-05-02","Norton city","Virginia",51720,2,0
"408","2020-05-02","Russell","Virginia",51167,5,0
"409","2020-05-02","Scott","Virginia",51169,7,1
"410","2020-05-02","Smyth","Virginia",51173,13,0
"411","2020-05-02","Tazewell","Virginia",51185,6,0
"412","2020-05-02","Washington","Virginia",51191,39,3
"413","2020-05-02","Wise","Virginia",51195,22,1
"414","2020-05-02","Wythe","Virginia",51197,11,1
"415","2020-05-03","Bristol city","Virginia",51520,2,0
"416","2020-05-03","Buchanan","Virginia",51027,16,0
"417","2020-05-03","Carroll","Virginia",51035,15,0
"418","2020-05-03","Galax city","Virginia",51640,12,0
"419","2020-05-03","Grayson","Virginia",51077,2,0
"420","2020-05-03","Lee","Virginia",51105,10,0
"421","2020-05-03","Norton city","Virginia",51720,2,0
"422","2020-05-03","Russell","Virginia",51167,5,0
"423","2020-05-03","Scott","Virginia",51169,7,1
"424","2020-05-03","Smyth","Virginia",51173,13,0
"425","2020-05-03","Tazewell","Virginia",51185,6,0
"426","2020-05-03","Washington","Virginia",51191,39,3
"427","2020-05-03","Wise","Virginia",51195,22,1
"428","2020-05-03","Wythe","Virginia",51197,12,1
"429","2020-05-04","Bristol city","Virginia",51520,2,0
"430","2020-05-04","Buchanan","Virginia",51027,16,0
"431","2020-05-04","Carroll","Virginia",51035,19,0
"432","2020-05-04","Galax city","Virginia",51640,25,0
"433","2020-05-04","Grayson","Virginia",51077,4,0
"434","2020-05-04","Lee","Virginia",51105,10,0
"435","2020-05-04","Norton city","Virginia",51720,2,0
"436","2020-05-04","Russell","Virginia",51167,5,0
"437","2020-05-04","Scott","Virginia",51169,7,1
"438","2020-05-04","Smyth","Virginia",51173,13,0
"439","2020-05-04","Tazewell","Virginia",51185,6,0
"440","2020-05-04","Washington","Virginia",51191,39,3
"441","2020-05-04","Wise","Virginia",51195,22,1
"442","2020-05-04","Wythe","Virginia",51197,12,1
"443","2020-05-05","Bristol city","Virginia",51520,2,0
"444","2020-05-05","Buchanan","Virginia",51027,16,0
"445","2020-05-05","Carroll","Virginia",51035,19,0
"446","2020-05-05","Galax city","Virginia",51640,25,0
"447","2020-05-05","Grayson","Virginia",51077,5,0
"448","2020-05-05","Lee","Virginia",51105,10,0
"449","2020-05-05","Norton city","Virginia",51720,2,0
"450","2020-05-05","Russell","Virginia",51167,5,0
"451","2020-05-05","Scott","Virginia",51169,7,1
"452","2020-05-05","Smyth","Virginia",51173,13,0
"453","2020-05-05","Tazewell","Virginia",51185,6,0
"454","2020-05-05","Washington","Virginia",51191,40,3
"455","2020-05-05","Wise","Virginia",51195,22,1
"456","2020-05-05","Wythe","Virginia",51197,12,1
"457","2020-05-06","Bristol city","Virginia",51520,2,0
"458","2020-05-06","Buchanan","Virginia",51027,16,0
"459","2020-05-06","Carroll","Virginia",51035,19,0
"460","2020-05-06","Galax city","Virginia",51640,25,0
"461","2020-05-06","Grayson","Virginia",51077,5,0
"462","2020-05-06","Lee","Virginia",51105,10,0
"463","2020-05-06","Norton city","Virginia",51720,2,0
"464","2020-05-06","Russell","Virginia",51167,5,0
"465","2020-05-06","Scott","Virginia",51169,7,1
"466","2020-05-06","Smyth","Virginia",51173,13,0
"467","2020-05-06","Tazewell","Virginia",51185,6,0
"468","2020-05-06","Washington","Virginia",51191,40,3
"469","2020-05-06","Wise","Virginia",51195,22,1
"470","2020-05-06","Wythe","Virginia",51197,12,1
"471","2020-05-07","Bristol city","Virginia",51520,2,0
"472","2020-05-07","Buchanan","Virginia",51027,16,0
"473","2020-05-07","Carroll","Virginia",51035,25,0
"474","2020-05-07","Galax city","Virginia",51640,32,0
"475","2020-05-07","Grayson","Virginia",51077,5,0
"476","2020-05-07","Lee","Virginia",51105,10,0
"477","2020-05-07","Norton city","Virginia",51720,2,0
"478","2020-05-07","Russell","Virginia",51167,6,0
"479","2020-05-07","Scott","Virginia",51169,7,1
"480","2020-05-07","Smyth","Virginia",51173,13,0
"481","2020-05-07","Tazewell","Virginia",51185,6,0
"482","2020-05-07","Washington","Virginia",51191,41,3
"483","2020-05-07","Wise","Virginia",51195,22,1
"484","2020-05-07","Wythe","Virginia",51197,12,1
"485","2020-05-08","Bristol city","Virginia",51520,2,0
"486","2020-05-08","Buchanan","Virginia",51027,16,0
"487","2020-05-08","Carroll","Virginia",51035,26,0
"488","2020-05-08","Galax city","Virginia",51640,33,0
"489","2020-05-08","Grayson","Virginia",51077,5,0
"490","2020-05-08","Lee","Virginia",51105,10,0
"491","2020-05-08","Norton city","Virginia",51720,2,0
"492","2020-05-08","Russell","Virginia",51167,6,0
"493","2020-05-08","Scott","Virginia",51169,7,2
"494","2020-05-08","Smyth","Virginia",51173,13,0
"495","2020-05-08","Tazewell","Virginia",51185,6,0
"496","2020-05-08","Washington","Virginia",51191,42,3
"497","2020-05-08","Wise","Virginia",51195,22,1
