"","date","county","state","fips","cases","deaths"
"423","2020-04-26","Bedford","Virginia",51019,24,0
"424","2020-04-26","Botetourt","Virginia",51023,27,3
"425","2020-04-26","Campbell","Virginia",51031,11,0
"426","2020-04-26","Craig","Virginia",51045,2,0
"427","2020-04-26","Floyd","Virginia",51063,1,0
"428","2020-04-26","Franklin","Virginia",51067,19,0
"429","2020-04-26","Giles","Virginia",51071,4,0
"430","2020-04-26","Lynchburg city","Virginia",51680,50,1
"431","2020-04-26","Montgomery","Virginia",51121,51,1
"432","2020-04-26","Pulaski","Virginia",51155,10,0
"433","2020-04-26","Radford city","Virginia",51750,3,0
"434","2020-04-26","Roanoke","Virginia",51161,39,0
"435","2020-04-26","Roanoke city","Virginia",51770,33,0
"436","2020-04-27","Amherst","Virginia",51009,9,0
"437","2020-04-27","Appomattox","Virginia",51011,17,0
"438","2020-04-27","Bedford","Virginia",51019,25,0
"439","2020-04-27","Botetourt","Virginia",51023,27,3
"440","2020-04-27","Campbell","Virginia",51031,11,0
"441","2020-04-27","Craig","Virginia",51045,2,0
"442","2020-04-27","Floyd","Virginia",51063,1,0
"443","2020-04-27","Franklin","Virginia",51067,19,0
"444","2020-04-27","Giles","Virginia",51071,4,0
"445","2020-04-27","Lynchburg city","Virginia",51680,51,1
"446","2020-04-27","Montgomery","Virginia",51121,54,1
"447","2020-04-27","Pulaski","Virginia",51155,9,0
"448","2020-04-27","Radford city","Virginia",51750,3,0
"449","2020-04-27","Roanoke","Virginia",51161,41,0
"450","2020-04-27","Roanoke city","Virginia",51770,33,0
"451","2020-04-28","Amherst","Virginia",51009,9,0
"452","2020-04-28","Appomattox","Virginia",51011,17,0
"453","2020-04-28","Bedford","Virginia",51019,25,0
"454","2020-04-28","Botetourt","Virginia",51023,27,3
"455","2020-04-28","Campbell","Virginia",51031,11,0
"456","2020-04-28","Craig","Virginia",51045,2,0
"457","2020-04-28","Floyd","Virginia",51063,1,0
"458","2020-04-28","Franklin","Virginia",51067,20,0
"459","2020-04-28","Giles","Virginia",51071,4,0
"460","2020-04-28","Lynchburg city","Virginia",51680,51,1
"461","2020-04-28","Montgomery","Virginia",51121,54,1
"462","2020-04-28","Pulaski","Virginia",51155,9,0
"463","2020-04-28","Radford city","Virginia",51750,3,0
"464","2020-04-28","Roanoke","Virginia",51161,41,0
"465","2020-04-28","Roanoke city","Virginia",51770,35,0
"466","2020-04-29","Amherst","Virginia",51009,11,0
"467","2020-04-29","Appomattox","Virginia",51011,18,0
