"","date","county","state","fips","cases","deaths"
"439","2020-05-03","Norfolk city","Virginia",51710,221,4
"440","2020-05-03","Suffolk city","Virginia",51800,190,14
"441","2020-05-03","Surry","Virginia",51181,4,1
"442","2020-05-03","Williamsburg city","Virginia",51830,22,2
"443","2020-05-03","York","Virginia",51199,47,1
"444","2020-05-04","Chesapeake city","Virginia",51550,284,9
"445","2020-05-04","Gloucester","Virginia",51073,27,1
"446","2020-05-04","Isle of Wight","Virginia",51093,99,2
"447","2020-05-04","James City","Virginia",51095,167,13
"448","2020-05-04","Mathews","Virginia",51115,4,0
"449","2020-05-04","Norfolk city","Virginia",51710,239,4
"450","2020-05-04","Suffolk city","Virginia",51800,190,14
"451","2020-05-04","Surry","Virginia",51181,4,1
"452","2020-05-04","Williamsburg city","Virginia",51830,23,2
"453","2020-05-04","York","Virginia",51199,47,1
"454","2020-05-05","Chesapeake city","Virginia",51550,293,9
"455","2020-05-05","Gloucester","Virginia",51073,26,1
"456","2020-05-05","Isle of Wight","Virginia",51093,100,3
"457","2020-05-05","James City","Virginia",51095,166,14
"458","2020-05-05","Mathews","Virginia",51115,4,0
"459","2020-05-05","Norfolk city","Virginia",51710,251,4
"460","2020-05-05","Suffolk city","Virginia",51800,205,15
"461","2020-05-05","Surry","Virginia",51181,4,1
"462","2020-05-05","Williamsburg city","Virginia",51830,27,2
"463","2020-05-05","York","Virginia",51199,48,1
"464","2020-05-06","Chesapeake city","Virginia",51550,293,9
"465","2020-05-06","Gloucester","Virginia",51073,26,1
"466","2020-05-06","Isle of Wight","Virginia",51093,100,3
"467","2020-05-06","James City","Virginia",51095,166,14
"468","2020-05-06","Mathews","Virginia",51115,4,0
"469","2020-05-06","Norfolk city","Virginia",51710,251,4
"470","2020-05-06","Suffolk city","Virginia",51800,205,15
"471","2020-05-06","Surry","Virginia",51181,4,1
"472","2020-05-06","Williamsburg city","Virginia",51830,27,2
"473","2020-05-06","York","Virginia",51199,48,1
"474","2020-05-07","Chesapeake city","Virginia",51550,311,9
"475","2020-05-07","Gloucester","Virginia",51073,27,1
"476","2020-05-07","Isle of Wight","Virginia",51093,103,3
"477","2020-05-07","James City","Virginia",51095,167,15
"478","2020-05-07","Mathews","Virginia",51115,4,0
"479","2020-05-07","Norfolk city","Virginia",51710,270,5
"480","2020-05-07","Suffolk city","Virginia",51800,208,19
"481","2020-05-07","Surry","Virginia",51181,4,1
"482","2020-05-07","Williamsburg city","Virginia",51830,29,2
"483","2020-05-07","York","Virginia",51199,51,1
"484","2020-05-08","Chesapeake city","Virginia",51550,316,9
"485","2020-05-08","Gloucester","Virginia",51073,27,1
"486","2020-05-08","Isle of Wight","Virginia",51093,105,3
"487","2020-05-08","James City","Virginia",51095,170,15
"488","2020-05-08","Mathews","Virginia",51115,4,0
"489","2020-05-08","Norfolk city","Virginia",51710,274,5
"490","2020-05-08","Suffolk city","Virginia",51800,209,19
"491","2020-05-08","Surry","Virginia",51181,4,1
"492","2020-05-08","Williamsburg city","Virginia",51830,31,2
"493","2020-05-08","York","Virginia",51199,55,2
"494","2020-05-09","Chesapeake city","Virginia",51550,325,9
"495","2020-05-09","Gloucester","Virginia",51073,27,1
"496","2020-05-09","Isle of Wight","Virginia",51093,108,3
"497","2020-05-09","James City","Virginia",51095,169,15
"498","2020-05-09","Mathews","Virginia",51115,5,0
"499","2020-05-09","Norfolk city","Virginia",51710,290,5
"500","2020-05-09","Suffolk city","Virginia",51800,215,19
